"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Childhood Cancers"	"Childhood Cancers Code"	Count	Population	Age-Adjusted Rate
	"Michigan"	"26"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	454	2682344	168.443
	"Michigan"	"26"	"2009"	"2009"	"I Leukemia"	"10"	104	2682344	39.746
	"Michigan"	"26"	"2009"	"2009"	"I(a) Lymphoid leukemias"	"11"	80	2682344	30.729
	"Michigan"	"26"	"2009"	"2009"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	88	2682344	31.481
	"Michigan"	"26"	"2009"	"2009"	"II(a) Hodgkin lymphomas"	"21"	40	2682344	13.855
	"Michigan"	"26"	"2009"	"2009"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	36	2682344	13.061
	"Michigan"	"26"	"2009"	"2009"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	84	2682344	32.044
	"Michigan"	"26"	"2009"	"2009"	"III(b) Astrocytomas"	"32"	43	2682344	16.367
	"Michigan"	"26"	"2009"	"2009"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	2682344	6.593
	"Michigan"	"26"	"2009"	"2009"	"III(d) Other gliomas"	"34"	16	2682344	6.110
	"Michigan"	"26"	"2009"	"2009"	"IV Sympathetic nervous system tumors"	"40"	20	2682344	8.046
	"Michigan"	"26"	"2009"	"2009"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	20	2682344	8.046
	"Michigan"	"26"	"2009"	"2009"	"VIII Malignant bone tumors"	"80"	33	2682344	11.627
	"Michigan"	"26"	"2009"	"2009"	"VIII(a) Osteosarcomas"	"81"	17	2682344	6.144
	"Michigan"	"26"	"2009"	"2009"	"IX Soft-tissue sarcomas"	"90"	27	2682344	10.176
	"Michigan"	"26"	"2009"	"2009"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	29	2682344	10.195
	"Michigan"	"26"	"2009"	"2009"	"X(c) Malignant gonadal germ cell tumors"	"103"	20	2682344	6.945
	"Michigan"	"26"	"2009"	"2009"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	43	2682344	14.878
	"Michigan"	"26"	"2009"	"2009"	"XI(b) Thyroid carcinomas"	"112"	20	2682344	6.992
	"Michigan"	"26"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	510	2636481	193.454
	"Michigan"	"26"	"2010"	"2010"	"I Leukemia"	"10"	126	2636481	49.000
	"Michigan"	"26"	"2010"	"2010"	"I(a) Lymphoid leukemias"	"11"	89	2636481	34.797
	"Michigan"	"26"	"2010"	"2010"	"I(b) Acute myeloid leukemias"	"12"	21	2636481	8.158
	"Michigan"	"26"	"2010"	"2010"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	77	2636481	28.284
	"Michigan"	"26"	"2010"	"2010"	"II(a) Hodgkin lymphomas"	"21"	28	2636481	9.936
	"Michigan"	"26"	"2010"	"2010"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	29	2636481	10.748
	"Michigan"	"26"	"2010"	"2010"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	94	2636481	36.488
	"Michigan"	"26"	"2010"	"2010"	"III(b) Astrocytomas"	"32"	43	2636481	16.667
	"Michigan"	"26"	"2010"	"2010"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	19	2636481	7.331
	"Michigan"	"26"	"2010"	"2010"	"III(d) Other gliomas"	"34"	17	2636481	6.655
	"Michigan"	"26"	"2010"	"2010"	"IV Sympathetic nervous system tumors"	"40"	23	2636481	9.305
	"Michigan"	"26"	"2010"	"2010"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	22	2636481	8.902
	"Michigan"	"26"	"2010"	"2010"	"VI Renal tumors"	"60"	20	2636481	7.933
	"Michigan"	"26"	"2010"	"2010"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	17	2636481	6.850
	"Michigan"	"26"	"2010"	"2010"	"VIII Malignant bone tumors"	"80"	17	2636481	6.142
	"Michigan"	"26"	"2010"	"2010"	"IX Soft-tissue sarcomas"	"90"	40	2636481	15.017
	"Michigan"	"26"	"2010"	"2010"	"IX(a) Rhabdomyosarcomas"	"91"	17	2636481	6.460
	"Michigan"	"26"	"2010"	"2010"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	38	2636481	13.977
	"Michigan"	"26"	"2010"	"2010"	"X(c) Malignant gonadal germ cell tumors"	"103"	22	2636481	7.861
	"Michigan"	"26"	"2010"	"2010"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	55	2636481	19.343
	"Michigan"	"26"	"2010"	"2010"	"XI(b) Thyroid carcinomas"	"112"	22	2636481	7.712
	"Michigan"	"26"	"2010"	"2010"	"XI(d) Malignant melanomas"	"114"	17	2636481	5.929
	"Michigan"	"26"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	518	2595952	198.758
	"Michigan"	"26"	"2011"	"2011"	"I Leukemia"	"10"	127	2595952	50.065
	"Michigan"	"26"	"2011"	"2011"	"I(a) Lymphoid leukemias"	"11"	94	2595952	37.434
	"Michigan"	"26"	"2011"	"2011"	"I(b) Acute myeloid leukemias"	"12"	19	2595952	7.239
	"Michigan"	"26"	"2011"	"2011"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	81	2595952	29.955
	"Michigan"	"26"	"2011"	"2011"	"II(a) Hodgkin lymphomas"	"21"	36	2595952	13.011
	"Michigan"	"26"	"2011"	"2011"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	27	2595952	10.038
	"Michigan"	"26"	"2011"	"2011"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	79	2595952	30.940
	"Michigan"	"26"	"2011"	"2011"	"III(b) Astrocytomas"	"32"	37	2595952	14.441
	"Michigan"	"26"	"2011"	"2011"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	21	2595952	8.316
	"Michigan"	"26"	"2011"	"2011"	"IV Sympathetic nervous system tumors"	"40"	31	2595952	12.550
	"Michigan"	"26"	"2011"	"2011"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	28	2595952	11.497
	"Michigan"	"26"	"2011"	"2011"	"VI Renal tumors"	"60"	24	2595952	9.772
	"Michigan"	"26"	"2011"	"2011"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	23	2595952	9.421
	"Michigan"	"26"	"2011"	"2011"	"VIII Malignant bone tumors"	"80"	21	2595952	7.781
	"Michigan"	"26"	"2011"	"2011"	"IX Soft-tissue sarcomas"	"90"	37	2595952	13.906
	"Michigan"	"26"	"2011"	"2011"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	35	2595952	12.904
	"Michigan"	"26"	"2011"	"2011"	"X(c) Malignant gonadal germ cell tumors"	"103"	26	2595952	9.515
	"Michigan"	"26"	"2011"	"2011"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	67	2595952	24.310
	"Michigan"	"26"	"2011"	"2011"	"XI(b) Thyroid carcinomas"	"112"	28	2595952	10.101
	"Michigan"	"26"	"2011"	"2011"	"XI(d) Malignant melanomas"	"114"	17	2595952	6.185
	"Michigan"	"26"	"2011"	"2011"	"XI(f) Other and unspecified carcinomas"	"116"	19	2595952	6.887
	"Michigan"	"26"	"2012"	"2012"	"All Childhood Invasive Cancer Sites Combined"	"0"	536	2560936	209.404
	"Michigan"	"26"	"2012"	"2012"	"I Leukemia"	"10"	103	2560936	41.065
	"Michigan"	"26"	"2012"	"2012"	"I(a) Lymphoid leukemias"	"11"	74	2560936	29.814
	"Michigan"	"26"	"2012"	"2012"	"I(b) Acute myeloid leukemias"	"12"	19	2560936	7.442
	"Michigan"	"26"	"2012"	"2012"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	104	2560936	39.834
	"Michigan"	"26"	"2012"	"2012"	"II(a) Hodgkin lymphomas"	"21"	45	2560936	16.623
	"Michigan"	"26"	"2012"	"2012"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	20	2560936	7.515
	"Michigan"	"26"	"2012"	"2012"	"II(e) Unspecified lymphomas"	"25"	17	2560936	6.809
	"Michigan"	"26"	"2012"	"2012"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	100	2560936	39.573
	"Michigan"	"26"	"2012"	"2012"	"III(b) Astrocytomas"	"32"	53	2560936	20.977
	"Michigan"	"26"	"2012"	"2012"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	2560936	6.729
	"Michigan"	"26"	"2012"	"2012"	"III(d) Other gliomas"	"34"	16	2560936	6.313
	"Michigan"	"26"	"2012"	"2012"	"IV Sympathetic nervous system tumors"	"40"	37	2560936	15.258
	"Michigan"	"26"	"2012"	"2012"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	35	2560936	14.492
	"Michigan"	"26"	"2012"	"2012"	"VI Renal tumors"	"60"	27	2560936	11.053
	"Michigan"	"26"	"2012"	"2012"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	26	2560936	10.667
	"Michigan"	"26"	"2012"	"2012"	"VIII Malignant bone tumors"	"80"	23	2560936	8.664
	"Michigan"	"26"	"2012"	"2012"	"VIII(a) Osteosarcomas"	"81"	18	2560936	6.794
	"Michigan"	"26"	"2012"	"2012"	"IX Soft-tissue sarcomas"	"90"	34	2560936	13.149
	"Michigan"	"26"	"2012"	"2012"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	30	2560936	11.102
	"Michigan"	"26"	"2012"	"2012"	"X(c) Malignant gonadal germ cell tumors"	"103"	23	2560936	8.442
	"Michigan"	"26"	"2012"	"2012"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	54	2560936	19.685
	"Michigan"	"26"	"2012"	"2012"	"XI(b) Thyroid carcinomas"	"112"	25	2560936	9.074
	"Michigan"	"26"	"2012"	"2012"	"XI(f) Other and unspecified carcinomas"	"116"	17	2560936	6.200
	"Michigan"	"26"	"2013"	"2013"	"All Childhood Invasive Cancer Sites Combined"	"0"	450	2531598	176.882
	"Michigan"	"26"	"2013"	"2013"	"I Leukemia"	"10"	112	2531598	44.913
	"Michigan"	"26"	"2013"	"2013"	"I(a) Lymphoid leukemias"	"11"	83	2531598	33.452
	"Michigan"	"26"	"2013"	"2013"	"I(b) Acute myeloid leukemias"	"12"	19	2531598	7.470
	"Michigan"	"26"	"2013"	"2013"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	63	2531598	24.209
	"Michigan"	"26"	"2013"	"2013"	"II(a) Hodgkin lymphomas"	"21"	23	2531598	8.698
	"Michigan"	"26"	"2013"	"2013"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	25	2531598	9.603
	"Michigan"	"26"	"2013"	"2013"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	83	2531598	33.220
	"Michigan"	"26"	"2013"	"2013"	"III(b) Astrocytomas"	"32"	44	2531598	17.482
	"Michigan"	"26"	"2013"	"2013"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	2531598	6.966
	"Michigan"	"26"	"2013"	"2013"	"III(d) Other gliomas"	"34"	16	2531598	6.344
	"Michigan"	"26"	"2013"	"2013"	"IV Sympathetic nervous system tumors"	"40"	20	2531598	8.326
	"Michigan"	"26"	"2013"	"2013"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	20	2531598	8.326
	"Michigan"	"26"	"2013"	"2013"	"VI Renal tumors"	"60"	22	2531598	8.987
	"Michigan"	"26"	"2013"	"2013"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	19	2531598	7.821
	"Michigan"	"26"	"2013"	"2013"	"VIII Malignant bone tumors"	"80"	24	2531598	9.155
	"Michigan"	"26"	"2013"	"2013"	"IX Soft-tissue sarcomas"	"90"	25	2531598	9.675
	"Michigan"	"26"	"2013"	"2013"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	31	2531598	11.892
	"Michigan"	"26"	"2013"	"2013"	"X(c) Malignant gonadal germ cell tumors"	"103"	17	2531598	6.319
	"Michigan"	"26"	"2013"	"2013"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	57	2531598	21.268
	"Michigan"	"26"	"2013"	"2013"	"XI(b) Thyroid carcinomas"	"112"	25	2531598	9.293
	"Michigan"	"26"	"2014"	"2014"	"All Childhood Invasive Cancer Sites Combined"	"0"	469	2505654	187.036
	"Michigan"	"26"	"2014"	"2014"	"I Leukemia"	"10"	108	2505654	43.722
	"Michigan"	"26"	"2014"	"2014"	"I(a) Lymphoid leukemias"	"11"	78	2505654	31.728
	"Michigan"	"26"	"2014"	"2014"	"I(b) Acute myeloid leukemias"	"12"	16	2505654	6.509
	"Michigan"	"26"	"2014"	"2014"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	69	2505654	26.709
	"Michigan"	"26"	"2014"	"2014"	"II(a) Hodgkin lymphomas"	"21"	32	2505654	12.023
	"Michigan"	"26"	"2014"	"2014"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	23	2505654	9.086
	"Michigan"	"26"	"2014"	"2014"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	79	2505654	31.839
	"Michigan"	"26"	"2014"	"2014"	"III(b) Astrocytomas"	"32"	51	2505654	20.440
	"Michigan"	"26"	"2014"	"2014"	"IV Sympathetic nervous system tumors"	"40"	27	2505654	11.289
	"Michigan"	"26"	"2014"	"2014"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	27	2505654	11.289
	"Michigan"	"26"	"2014"	"2014"	"V Retinoblastoma"	"50"	17	2505654	7.128
	"Michigan"	"26"	"2014"	"2014"	"VI Renal tumors"	"60"	20	2505654	8.297
	"Michigan"	"26"	"2014"	"2014"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	18	2505654	7.508
	"Michigan"	"26"	"2014"	"2014"	"VIII Malignant bone tumors"	"80"	24	2505654	9.418
	"Michigan"	"26"	"2014"	"2014"	"IX Soft-tissue sarcomas"	"90"	28	2505654	11.310
	"Michigan"	"26"	"2014"	"2014"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	20	2505654	7.766
	"Michigan"	"26"	"2014"	"2014"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	68	2505654	25.854
	"Michigan"	"26"	"2014"	"2014"	"XI(b) Thyroid carcinomas"	"112"	31	2505654	11.701
	"Michigan"	"26"	"2014"	"2014"	"XI(f) Other and unspecified carcinomas"	"116"	24	2505654	9.089
	"Michigan"	"26"	"2015"	"2015"	"All Childhood Invasive Cancer Sites Combined"	"0"	420	2480323	168.712
	"Michigan"	"26"	"2015"	"2015"	"I Leukemia"	"10"	91	2480323	36.989
	"Michigan"	"26"	"2015"	"2015"	"I(a) Lymphoid leukemias"	"11"	64	2480323	26.202
	"Michigan"	"26"	"2015"	"2015"	"I(b) Acute myeloid leukemias"	"12"	19	2480323	7.577
	"Michigan"	"26"	"2015"	"2015"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	74	2480323	29.309
	"Michigan"	"26"	"2015"	"2015"	"II(a) Hodgkin lymphomas"	"21"	30	2480323	11.473
	"Michigan"	"26"	"2015"	"2015"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	26	2480323	10.360
	"Michigan"	"26"	"2015"	"2015"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	64	2480323	26.080
	"Michigan"	"26"	"2015"	"2015"	"III(b) Astrocytomas"	"32"	33	2480323	13.385
	"Michigan"	"26"	"2015"	"2015"	"IV Sympathetic nervous system tumors"	"40"	18	2480323	7.502
	"Michigan"	"26"	"2015"	"2015"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	17	2480323	7.128
	"Michigan"	"26"	"2015"	"2015"	"VIII Malignant bone tumors"	"80"	18	2480323	7.166
	"Michigan"	"26"	"2015"	"2015"	"IX Soft-tissue sarcomas"	"90"	39	2480323	15.479
	"Michigan"	"26"	"2015"	"2015"	"IX(a) Rhabdomyosarcomas"	"91"	19	2480323	7.769
	"Michigan"	"26"	"2015"	"2015"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	23	2480323	9.010
	"Michigan"	"26"	"2015"	"2015"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	54	2480323	20.896
	"Michigan"	"26"	"2015"	"2015"	"XI(b) Thyroid carcinomas"	"112"	22	2480323	8.490
	"Michigan"	"26"	"2015"	"2015"	"XI(d) Malignant melanomas"	"114"	16	2480323	6.297
	"Michigan"	"26"	"2016"	"2016"	"All Childhood Invasive Cancer Sites Combined"	"0"	482	2463703	194.211
	"Michigan"	"26"	"2016"	"2016"	"I Leukemia"	"10"	110	2463703	45.063
	"Michigan"	"26"	"2016"	"2016"	"I(a) Lymphoid leukemias"	"11"	71	2463703	29.273
	"Michigan"	"26"	"2016"	"2016"	"I(b) Acute myeloid leukemias"	"12"	25	2463703	10.160
	"Michigan"	"26"	"2016"	"2016"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	85	2463703	33.755
	"Michigan"	"26"	"2016"	"2016"	"II(a) Hodgkin lymphomas"	"21"	42	2463703	16.051
	"Michigan"	"26"	"2016"	"2016"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	21	2463703	8.633
	"Michigan"	"26"	"2016"	"2016"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	66	2463703	27.085
	"Michigan"	"26"	"2016"	"2016"	"III(b) Astrocytomas"	"32"	39	2463703	15.854
	"Michigan"	"26"	"2016"	"2016"	"IV Sympathetic nervous system tumors"	"40"	27	2463703	11.326
	"Michigan"	"26"	"2016"	"2016"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	27	2463703	11.326
	"Michigan"	"26"	"2016"	"2016"	"VI Renal tumors"	"60"	27	2463703	11.110
	"Michigan"	"26"	"2016"	"2016"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	23	2463703	9.606
	"Michigan"	"26"	"2016"	"2016"	"IX Soft-tissue sarcomas"	"90"	26	2463703	10.427
	"Michigan"	"26"	"2016"	"2016"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	28	2463703	10.890
	"Michigan"	"26"	"2016"	"2016"	"X(c) Malignant gonadal germ cell tumors"	"103"	17	2463703	6.531
	"Michigan"	"26"	"2016"	"2016"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	78	2463703	30.224
	"Michigan"	"26"	"2016"	"2016"	"XI(b) Thyroid carcinomas"	"112"	37	2463703	14.134
	"Michigan"	"26"	"2016"	"2016"	"XI(f) Other and unspecified carcinomas"	"116"	27	2463703	10.494
	"Michigan"	"26"	"2017"	"2017"	"All Childhood Invasive Cancer Sites Combined"	"0"	411	2448860	166.373
	"Michigan"	"26"	"2017"	"2017"	"I Leukemia"	"10"	101	2448860	41.537
	"Michigan"	"26"	"2017"	"2017"	"I(a) Lymphoid leukemias"	"11"	60	2448860	24.919
	"Michigan"	"26"	"2017"	"2017"	"I(b) Acute myeloid leukemias"	"12"	27	2448860	10.893
	"Michigan"	"26"	"2017"	"2017"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	82	2448860	32.909
	"Michigan"	"26"	"2017"	"2017"	"II(a) Hodgkin lymphomas"	"21"	31	2448860	12.068
	"Michigan"	"26"	"2017"	"2017"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	27	2448860	10.865
	"Michigan"	"26"	"2017"	"2017"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	74	2448860	30.370
	"Michigan"	"26"	"2017"	"2017"	"III(b) Astrocytomas"	"32"	42	2448860	17.224
	"Michigan"	"26"	"2017"	"2017"	"III(d) Other gliomas"	"34"	16	2448860	6.566
	"Michigan"	"26"	"2017"	"2017"	"IV Sympathetic nervous system tumors"	"40"	16	2448860	6.741
	"Michigan"	"26"	"2017"	"2017"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	16	2448860	6.741
	"Michigan"	"26"	"2017"	"2017"	"VIII Malignant bone tumors"	"80"	18	2448860	7.082
	"Michigan"	"26"	"2017"	"2017"	"IX Soft-tissue sarcomas"	"90"	21	2448860	8.420
	"Michigan"	"26"	"2017"	"2017"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	21	2448860	8.273
	"Michigan"	"26"	"2017"	"2017"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	58	2448860	22.735
	"Michigan"	"26"	"2017"	"2017"	"XI(b) Thyroid carcinomas"	"112"	22	2448860	8.582
	"Michigan"	"26"	"2017"	"2017"	"XI(f) Other and unspecified carcinomas"	"116"	28	2448860	10.941
	"Michigan"	"26"	"2018"	"2018"	"All Childhood Invasive Cancer Sites Combined"	"0"	481	2428750	196.416
	"Michigan"	"26"	"2018"	"2018"	"I Leukemia"	"10"	94	2428750	38.967
	"Michigan"	"26"	"2018"	"2018"	"I(a) Lymphoid leukemias"	"11"	70	2428750	29.134
	"Michigan"	"26"	"2018"	"2018"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	99	2428750	40.033
	"Michigan"	"26"	"2018"	"2018"	"II(a) Hodgkin lymphomas"	"21"	44	2428750	17.440
	"Michigan"	"26"	"2018"	"2018"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	33	2428750	13.507
	"Michigan"	"26"	"2018"	"2018"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	65	2428750	26.940
	"Michigan"	"26"	"2018"	"2018"	"III(b) Astrocytomas"	"32"	29	2428750	11.917
	"Michigan"	"26"	"2018"	"2018"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	19	2428750	8.053
	"Michigan"	"26"	"2018"	"2018"	"IV Sympathetic nervous system tumors"	"40"	32	2428750	13.656
	"Michigan"	"26"	"2018"	"2018"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	32	2428750	13.656
	"Michigan"	"26"	"2018"	"2018"	"IX Soft-tissue sarcomas"	"90"	35	2428750	14.431
	"Michigan"	"26"	"2018"	"2018"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	33	2428750	13.161
	"Michigan"	"26"	"2018"	"2018"	"X(c) Malignant gonadal germ cell tumors"	"103"	21	2428750	8.272
	"Michigan"	"26"	"2018"	"2018"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	78	2428750	30.448
	"Michigan"	"26"	"2018"	"2018"	"XI(b) Thyroid carcinomas"	"112"	39	2428750	15.233
	"Michigan"	"26"	"2018"	"2018"	"XI(f) Other and unspecified carcinomas"	"116"	31	2428750	12.051
	"Minnesota"	"27"	"1999"	"1999"	"All Childhood Invasive Cancer Sites Combined"	"0"	224	1429505	156.342
	"Minnesota"	"27"	"1999"	"1999"	"I Leukemia"	"10"	41	1429505	28.906
	"Minnesota"	"27"	"1999"	"1999"	"I(a) Lymphoid leukemias"	"11"	24	1429505	17.056
	"Minnesota"	"27"	"1999"	"1999"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	47	1429505	32.298
	"Minnesota"	"27"	"1999"	"1999"	"II(a) Hodgkin lymphomas"	"21"	26	1429505	17.664
	"Minnesota"	"27"	"1999"	"1999"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	38	1429505	26.523
	"Minnesota"	"27"	"1999"	"1999"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	20	1429505	13.764
	"Minnesota"	"27"	"1999"	"1999"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	21	1429505	14.226
	"Minnesota"	"27"	"2000"	"2000"	"All Childhood Invasive Cancer Sites Combined"	"0"	261	1438110	181.918
	"Minnesota"	"27"	"2000"	"2000"	"I Leukemia"	"10"	65	1438110	46.345
	"Minnesota"	"27"	"2000"	"2000"	"I(a) Lymphoid leukemias"	"11"	55	1438110	39.334
	"Minnesota"	"27"	"2000"	"2000"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	53	1438110	36.432
	"Minnesota"	"27"	"2000"	"2000"	"II(a) Hodgkin lymphomas"	"21"	22	1438110	14.778
	"Minnesota"	"27"	"2000"	"2000"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	17	1438110	11.760
	"Minnesota"	"27"	"2000"	"2000"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	45	1438110	31.474
	"Minnesota"	"27"	"2000"	"2000"	"III(b) Astrocytomas"	"32"	30	1438110	20.981
	"Minnesota"	"27"	"2000"	"2000"	"IX Soft-tissue sarcomas"	"90"	22	1438110	15.463
	"Minnesota"	"27"	"2000"	"2000"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	21	1438110	14.169
	"Minnesota"	"27"	"2000"	"2000"	"X(c) Malignant gonadal germ cell tumors"	"103"	18	1438110	12.162
	"Minnesota"	"27"	"2000"	"2000"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	22	1438110	14.763
	"Minnesota"	"27"	"2001"	"2001"	"All Childhood Invasive Cancer Sites Combined"	"0"	269	1443735	185.865
	"Minnesota"	"27"	"2001"	"2001"	"I Leukemia"	"10"	77	1443735	54.271
	"Minnesota"	"27"	"2001"	"2001"	"I(a) Lymphoid leukemias"	"11"	59	1443735	41.736
	"Minnesota"	"27"	"2001"	"2001"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	42	1443735	28.416
	"Minnesota"	"27"	"2001"	"2001"	"II(a) Hodgkin lymphomas"	"21"	20	1443735	13.319
	"Minnesota"	"27"	"2001"	"2001"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	21	1443735	14.368
	"Minnesota"	"27"	"2001"	"2001"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	39	1443735	27.008
	"Minnesota"	"27"	"2001"	"2001"	"III(b) Astrocytomas"	"32"	27	1443735	18.620
	"Minnesota"	"27"	"2001"	"2001"	"IX Soft-tissue sarcomas"	"90"	24	1443735	16.423
	"Minnesota"	"27"	"2001"	"2001"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	16	1443735	10.696
	"Minnesota"	"27"	"2001"	"2001"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	19	1443735	12.646
	"Minnesota"	"27"	"2002"	"2002"	"All Childhood Invasive Cancer Sites Combined"	"0"	249	1439059	173.238
	"Minnesota"	"27"	"2002"	"2002"	"I Leukemia"	"10"	61	1439059	42.936
	"Minnesota"	"27"	"2002"	"2002"	"I(a) Lymphoid leukemias"	"11"	33	1439059	23.468
	"Minnesota"	"27"	"2002"	"2002"	"I(b) Acute myeloid leukemias"	"12"	20	1439059	13.834
	"Minnesota"	"27"	"2002"	"2002"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	29	1439059	19.472
