"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Age-Adjusted Rate
	"Larynx"	"22020"	"2014"	"2014"	"Kansas"	"20"	28	2900475	0.794
	"Larynx"	"22020"	"2014"	"2014"	"Kentucky"	"21"	89	4414349	1.650
	"Larynx"	"22020"	"2014"	"2014"	"Louisiana"	"22"	79	4644013	1.489
	"Larynx"	"22020"	"2014"	"2014"	"Maine"	"23"	19	1330513	1.024
	"Larynx"	"22020"	"2014"	"2014"	"Maryland"	"24"	74	5957283	1.057
	"Larynx"	"22020"	"2014"	"2014"	"Massachusetts"	"25"	69	6762596	0.844
	"Larynx"	"22020"	"2014"	"2014"	"Michigan"	"26"	143	9929848	1.152
	"Larynx"	"22020"	"2014"	"2014"	"Minnesota"	"27"	52	5451079	0.798
	"Larynx"	"22020"	"2014"	"2014"	"Mississippi"	"28"	46	2990468	1.390
	"Larynx"	"22020"	"2014"	"2014"	"Missouri"	"29"	96	6056202	1.229
	"Larynx"	"22020"	"2014"	"2014"	"Nebraska"	"31"	33	1879321	1.498
	"Larynx"	"22020"	"2014"	"2014"	"Nevada"	"32"	27	2817628	0.857
	"Larynx"	"22020"	"2014"	"2014"	"New Jersey"	"34"	92	8864525	0.877
	"Larynx"	"22020"	"2014"	"2014"	"New Mexico"	"35"	22	2089568	0.916
	"Larynx"	"22020"	"2014"	"2014"	"New York"	"36"	251	19651049	1.057
	"Larynx"	"22020"	"2014"	"2014"	"North Carolina"	"37"	139	9932887	1.202
	"Larynx"	"22020"	"2014"	"2014"	"Ohio"	"39"	197	11602700	1.346
	"Larynx"	"22020"	"2014"	"2014"	"Oklahoma"	"40"	41	3878187	0.880
	"Larynx"	"22020"	"2014"	"2014"	"Oregon"	"41"	37	3963244	0.725
	"Larynx"	"22020"	"2014"	"2014"	"Pennsylvania"	"42"	185	12788313	1.068
	"Larynx"	"22020"	"2014"	"2014"	"Rhode Island"	"44"	18	1055936	1.325
	"Larynx"	"22020"	"2014"	"2014"	"South Carolina"	"45"	71	4823617	1.203
	"Larynx"	"22020"	"2014"	"2014"	"Tennessee"	"47"	99	6541223	1.216
	"Larynx"	"22020"	"2014"	"2014"	"Texas"	"48"	231	26964333	0.882
	"Larynx"	"22020"	"2014"	"2014"	"Virginia"	"51"	98	8310993	1.051
	"Larynx"	"22020"	"2014"	"2014"	"Washington"	"53"	66	7054655	0.818
	"Larynx"	"22020"	"2014"	"2014"	"West Virginia"	"54"	35	1849489	1.353
	"Larynx"	"22020"	"2014"	"2014"	"Wisconsin"	"55"	79	5751525	1.132
	"Larynx"	"22020"	"2015"	"2015"	"Alabama"	"01"	64	4852347	1.023
	"Larynx"	"22020"	"2015"	"2015"	"Arizona"	"04"	62	6829676	0.718
	"Larynx"	"22020"	"2015"	"2015"	"Arkansas"	"05"	42	2978048	1.091
	"Larynx"	"22020"	"2015"	"2015"	"California"	"06"	275	38918045	0.644
	"Larynx"	"22020"	"2015"	"2015"	"Colorado"	"08"	38	5450623	0.675
	"Larynx"	"22020"	"2015"	"2015"	"Connecticut"	"09"	36	3587122	0.745
	"Larynx"	"22020"	"2015"	"2015"	"Florida"	"12"	331	20209042	1.129
	"Larynx"	"22020"	"2015"	"2015"	"Georgia"	"13"	95	10178447	0.886
	"Larynx"	"22020"	"2015"	"2015"	"Hawaii"	"15"	17	1422052	0.900
	"Larynx"	"22020"	"2015"	"2015"	"Illinois"	"17"	161	12858913	1.074
	"Larynx"	"22020"	"2015"	"2015"	"Indiana"	"18"	83	6608422	1.028
	"Larynx"	"22020"	"2015"	"2015"	"Iowa"	"19"	46	3120960	1.125
	"Larynx"	"22020"	"2015"	"2015"	"Kansas"	"20"	33	2909011	0.945
	"Larynx"	"22020"	"2015"	"2015"	"Kentucky"	"21"	80	4425976	1.402
	"Larynx"	"22020"	"2015"	"2015"	"Louisiana"	"22"	74	4664628	1.325
	"Larynx"	"22020"	"2015"	"2015"	"Maine"	"23"	26	1328262	1.231
	"Larynx"	"22020"	"2015"	"2015"	"Maryland"	"24"	86	5985562	1.215
	"Larynx"	"22020"	"2015"	"2015"	"Massachusetts"	"25"	69	6794228	0.790
	"Larynx"	"22020"	"2015"	"2015"	"Michigan"	"26"	147	9931715	1.151
	"Larynx"	"22020"	"2015"	"2015"	"Minnesota"	"27"	51	5482032	0.772
	"Larynx"	"22020"	"2015"	"2015"	"Mississippi"	"28"	38	2988471	1.045
	"Larynx"	"22020"	"2015"	"2015"	"Missouri"	"29"	94	6071732	1.196
	"Larynx"	"22020"	"2015"	"2015"	"Nebraska"	"31"	24	1891277	1.148
	"Larynx"	"22020"	"2015"	"2015"	"Nevada"	"32"	27	2866939	0.813
	"Larynx"	"22020"	"2015"	"2015"	"New Jersey"	"34"	103	8867949	0.944
	"Larynx"	"22020"	"2015"	"2015"	"New Mexico"	"35"	26	2089291	1.004
	"Larynx"	"22020"	"2015"	"2015"	"New York"	"36"	215	19654666	0.889
	"Larynx"	"22020"	"2015"	"2015"	"North Carolina"	"37"	149	10031646	1.221
	"Larynx"	"22020"	"2015"	"2015"	"Ohio"	"39"	182	11617527	1.239
	"Larynx"	"22020"	"2015"	"2015"	"Oklahoma"	"40"	64	3909500	1.372
	"Larynx"	"22020"	"2015"	"2015"	"Oregon"	"41"	24	4015792	0.488
	"Larynx"	"22020"	"2015"	"2015"	"Pennsylvania"	"42"	184	12784826	1.033
	"Larynx"	"22020"	"2015"	"2015"	"South Carolina"	"45"	71	4891938	1.142
	"Larynx"	"22020"	"2015"	"2015"	"Tennessee"	"47"	103	6591170	1.251
	"Larynx"	"22020"	"2015"	"2015"	"Texas"	"48"	257	27470056	0.966
	"Larynx"	"22020"	"2015"	"2015"	"Virginia"	"51"	104	8361808	1.056
	"Larynx"	"22020"	"2015"	"2015"	"Washington"	"53"	52	7163657	0.609
	"Larynx"	"22020"	"2015"	"2015"	"West Virginia"	"54"	51	1842050	1.891
	"Larynx"	"22020"	"2015"	"2015"	"Wisconsin"	"55"	73	5760940	1.024
	"Larynx"	"22020"	"2016"	"2016"	"Alabama"	"01"	76	4863525	1.183
	"Larynx"	"22020"	"2016"	"2016"	"Arizona"	"04"	76	6941072	0.842
	"Larynx"	"22020"	"2016"	"2016"	"Arkansas"	"05"	47	2989918	1.209
	"Larynx"	"22020"	"2016"	"2016"	"California"	"06"	252	39167117	0.582
	"Larynx"	"22020"	"2016"	"2016"	"Colorado"	"08"	36	5539215	0.543
	"Larynx"	"22020"	"2016"	"2016"	"Connecticut"	"09"	38	3578141	0.747
	"Larynx"	"22020"	"2016"	"2016"	"Delaware"	"10"	17	948921	1.365
	"Larynx"	"22020"	"2016"	"2016"	"Florida"	"12"	344	20613477	1.115
	"Larynx"	"22020"	"2016"	"2016"	"Georgia"	"13"	126	10301890	1.092
	"Larynx"	"22020"	"2016"	"2016"	"Illinois"	"17"	161	12820527	1.047
	"Larynx"	"22020"	"2016"	"2016"	"Indiana"	"18"	100	6634304	1.252
	"Larynx"	"22020"	"2016"	"2016"	"Iowa"	"19"	41	3131371	0.975
	"Larynx"	"22020"	"2016"	"2016"	"Kansas"	"20"	30	2910844	0.905
	"Larynx"	"22020"	"2016"	"2016"	"Kentucky"	"21"	97	4438182	1.641
	"Larynx"	"22020"	"2016"	"2016"	"Louisiana"	"22"	69	4678135	1.233
	"Larynx"	"22020"	"2016"	"2016"	"Maine"	"23"	28	1331317	1.421
	"Larynx"	"22020"	"2016"	"2016"	"Maryland"	"24"	74	6003323	1.004
	"Larynx"	"22020"	"2016"	"2016"	"Massachusetts"	"25"	63	6823608	0.726
	"Larynx"	"22020"	"2016"	"2016"	"Michigan"	"26"	166	9950571	1.217
	"Larynx"	"22020"	"2016"	"2016"	"Minnesota"	"27"	56	5522744	0.829
	"Larynx"	"22020"	"2016"	"2016"	"Mississippi"	"28"	37	2987938	0.995
	"Larynx"	"22020"	"2016"	"2016"	"Missouri"	"29"	84	6087135	1.057
	"Larynx"	"22020"	"2016"	"2016"	"Nevada"	"32"	24	2917563	0.676
	"Larynx"	"22020"	"2016"	"2016"	"New Hampshire"	"33"	17	1342307	1.033
	"Larynx"	"22020"	"2016"	"2016"	"New Jersey"	"34"	101	8870827	0.888
	"Larynx"	"22020"	"2016"	"2016"	"New Mexico"	"35"	19	2091630	0.746
	"Larynx"	"22020"	"2016"	"2016"	"New York"	"36"	242	19633428	0.992
	"Larynx"	"22020"	"2016"	"2016"	"North Carolina"	"37"	130	10154788	1.007
	"Larynx"	"22020"	"2016"	"2016"	"Ohio"	"39"	190	11634370	1.240
	"Larynx"	"22020"	"2016"	"2016"	"Oklahoma"	"40"	60	3926331	1.270
	"Larynx"	"22020"	"2016"	"2016"	"Oregon"	"41"	54	4089976	0.993
	"Larynx"	"22020"	"2016"	"2016"	"Pennsylvania"	"42"	175	12782275	0.994
	"Larynx"	"22020"	"2016"	"2016"	"South Carolina"	"45"	85	4957968	1.338
	"Larynx"	"22020"	"2016"	"2016"	"Tennessee"	"47"	122	6646010	1.428
	"Larynx"	"22020"	"2016"	"2016"	"Texas"	"48"	262	27914410	0.928
	"Larynx"	"22020"	"2016"	"2016"	"Virginia"	"51"	91	8410106	0.937
	"Larynx"	"22020"	"2016"	"2016"	"Washington"	"53"	64	7294771	0.779
	"Larynx"	"22020"	"2016"	"2016"	"West Virginia"	"54"	44	1831023	1.708
	"Larynx"	"22020"	"2016"	"2016"	"Wisconsin"	"55"	63	5772628	0.842
	"Larynx"	"22020"	"2017"	"2017"	"Alabama"	"01"	75	4874486	1.140
	"Larynx"	"22020"	"2017"	"2017"	"Arizona"	"04"	70	7044008	0.750
	"Larynx"	"22020"	"2017"	"2017"	"Arkansas"	"05"	48	3001345	1.236
	"Larynx"	"22020"	"2017"	"2017"	"California"	"06"	249	39358497	0.555
	"Larynx"	"22020"	"2017"	"2017"	"Colorado"	"08"	35	5611885	0.572
	"Larynx"	"22020"	"2017"	"2017"	"Connecticut"	"09"	40	3573297	0.883
	"Larynx"	"22020"	"2017"	"2017"	"Florida"	"12"	355	20963613	1.151
	"Larynx"	"22020"	"2017"	"2017"	"Georgia"	"13"	122	10410330	1.075
	"Larynx"	"22020"	"2017"	"2017"	"Illinois"	"17"	152	12778828	0.990
	"Larynx"	"22020"	"2017"	"2017"	"Indiana"	"18"	79	6658078	0.953
	"Larynx"	"22020"	"2017"	"2017"	"Iowa"	"19"	42	3141550	1.006
	"Larynx"	"22020"	"2017"	"2017"	"Kansas"	"20"	20	2908718	0.550
	"Larynx"	"22020"	"2017"	"2017"	"Kentucky"	"21"	81	4452268	1.401
	"Larynx"	"22020"	"2017"	"2017"	"Louisiana"	"22"	68	4670560	1.202
	"Larynx"	"22020"	"2017"	"2017"	"Maine"	"23"	25	1334612	1.274
	"Larynx"	"22020"	"2017"	"2017"	"Maryland"	"24"	58	6023868	0.832
	"Larynx"	"22020"	"2017"	"2017"	"Massachusetts"	"25"	70	6859789	0.783
	"Larynx"	"22020"	"2017"	"2017"	"Michigan"	"26"	159	9973114	1.185
	"Larynx"	"22020"	"2017"	"2017"	"Minnesota"	"27"	37	5566230	0.541
	"Larynx"	"22020"	"2017"	"2017"	"Mississippi"	"28"	47	2988510	1.306
	"Larynx"	"22020"	"2017"	"2017"	"Missouri"	"29"	89	6106670	1.132
	"Larynx"	"22020"	"2017"	"2017"	"Nebraska"	"31"	28	1915947	1.211
	"Larynx"	"22020"	"2017"	"2017"	"Nevada"	"32"	23	2969905	0.566
	"Larynx"	"22020"	"2017"	"2017"	"New Jersey"	"34"	88	8885525	0.768
	"Larynx"	"22020"	"2017"	"2017"	"New Mexico"	"35"	20	2091784	0.774
	"Larynx"	"22020"	"2017"	"2017"	"New York"	"36"	204	19589572	0.794
	"Larynx"	"22020"	"2017"	"2017"	"North Carolina"	"37"	137	10268233	1.055
	"Larynx"	"22020"	"2017"	"2017"	"Ohio"	"39"	187	11659650	1.218
	"Larynx"	"22020"	"2017"	"2017"	"Oklahoma"	"40"	44	3931316	0.904
	"Larynx"	"22020"	"2017"	"2017"	"Oregon"	"41"	27	4143625	0.510
	"Larynx"	"22020"	"2017"	"2017"	"Pennsylvania"	"42"	183	12787641	1.019
	"Larynx"	"22020"	"2017"	"2017"	"South Carolina"	"45"	95	5021268	1.376
	"Larynx"	"22020"	"2017"	"2017"	"Tennessee"	"47"	106	6708799	1.204
	"Larynx"	"22020"	"2017"	"2017"	"Texas"	"48"	237	28295273	0.822
	"Larynx"	"22020"	"2017"	"2017"	"Virginia"	"51"	101	8463587	0.965
	"Larynx"	"22020"	"2017"	"2017"	"Washington"	"53"	60	7423362	0.661
	"Larynx"	"22020"	"2017"	"2017"	"West Virginia"	"54"	51	1817004	1.908
	"Larynx"	"22020"	"2017"	"2017"	"Wisconsin"	"55"	77	5790186	0.970
	"Larynx"	"22020"	"2018"	"2018"	"Alabama"	"01"	81	4887681	1.275
	"Larynx"	"22020"	"2018"	"2018"	"Arizona"	"04"	64	7158024	0.683
	"Larynx"	"22020"	"2018"	"2018"	"Arkansas"	"05"	41	3009733	1.008
	"Larynx"	"22020"	"2018"	"2018"	"California"	"06"	282	39461588	0.618
	"Larynx"	"22020"	"2018"	"2018"	"Colorado"	"08"	38	5691287	0.589
	"Larynx"	"22020"	"2018"	"2018"	"Connecticut"	"09"	41	3571520	0.826
	"Larynx"	"22020"	"2018"	"2018"	"Delaware"	"10"	19	965479	1.369
	"Larynx"	"22020"	"2018"	"2018"	"Florida"	"12"	319	21244317	1.012
	"Larynx"	"22020"	"2018"	"2018"	"Georgia"	"13"	120	10511131	0.999
	"Larynx"	"22020"	"2018"	"2018"	"Hawaii"	"15"	17	1420593	0.811
	"Larynx"	"22020"	"2018"	"2018"	"Idaho"	"16"	16	1750536	0.700
	"Larynx"	"22020"	"2018"	"2018"	"Illinois"	"17"	161	12723071	0.989
	"Larynx"	"22020"	"2018"	"2018"	"Indiana"	"18"	103	6695497	1.205
	"Larynx"	"22020"	"2018"	"2018"	"Iowa"	"19"	42	3148618	0.978
	"Larynx"	"22020"	"2018"	"2018"	"Kansas"	"20"	32	2911359	0.810
	"Larynx"	"22020"	"2018"	"2018"	"Kentucky"	"21"	85	4461153	1.462
	"Larynx"	"22020"	"2018"	"2018"	"Louisiana"	"22"	86	4659690	1.467
	"Larynx"	"22020"	"2018"	"2018"	"Maryland"	"24"	66	6035802	0.843
	"Larynx"	"22020"	"2018"	"2018"	"Massachusetts"	"25"	83	6882635	0.918
	"Larynx"	"22020"	"2018"	"2018"	"Michigan"	"26"	167	9984072	1.211
	"Larynx"	"22020"	"2018"	"2018"	"Minnesota"	"27"	61	5606249	0.865
	"Larynx"	"22020"	"2018"	"2018"	"Mississippi"	"28"	37	2981020	0.945
	"Larynx"	"22020"	"2018"	"2018"	"Missouri"	"29"	88	6121623	1.103
	"Larynx"	"22020"	"2018"	"2018"	"Nevada"	"32"	30	3027341	0.876
	"Larynx"	"22020"	"2018"	"2018"	"New Hampshire"	"33"	18	1353465	0.899
	"Larynx"	"22020"	"2018"	"2018"	"New Jersey"	"34"	91	8886025	0.760
	"Larynx"	"22020"	"2018"	"2018"	"New Mexico"	"35"	21	2092741	0.714
	"Larynx"	"22020"	"2018"	"2018"	"New York"	"36"	212	19530351	0.824
	"Larynx"	"22020"	"2018"	"2018"	"North Carolina"	"37"	118	10381615	0.898
	"Larynx"	"22020"	"2018"	"2018"	"Ohio"	"39"	166	11676341	1.029
	"Larynx"	"22020"	"2018"	"2018"	"Oklahoma"	"40"	48	3940235	0.952
	"Larynx"	"22020"	"2018"	"2018"	"Oregon"	"41"	38	4181886	0.635
	"Larynx"	"22020"	"2018"	"2018"	"Pennsylvania"	"42"	170	12800922	0.923
	"Larynx"	"22020"	"2018"	"2018"	"South Carolina"	"45"	87	5084156	1.222
	"Larynx"	"22020"	"2018"	"2018"	"Tennessee"	"47"	111	6771631	1.261
	"Larynx"	"22020"	"2018"	"2018"	"Texas"	"48"	269	28628666	0.898
	"Larynx"	"22020"	"2018"	"2018"	"Virginia"	"51"	81	8501286	0.753
	"Larynx"	"22020"	"2018"	"2018"	"Washington"	"53"	62	7523869	0.682
	"Larynx"	"22020"	"2018"	"2018"	"West Virginia"	"54"	47	1804291	1.743
	"Larynx"	"22020"	"2018"	"2018"	"Wisconsin"	"55"	66	5807406	0.823
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Alabama"	"01"	345	4430141	7.742
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Alaska"	"02"	21	624779	6.848
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Arizona"	"04"	382	5023823	7.601
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Arkansas"	"05"	222	2651860	7.711
	"Leukemias"	"35011-35043"	"1999"	"1999"	"California"	"06"	2137	33499204	7.328
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Colorado"	"08"	278	4226018	8.041
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Connecticut"	"09"	234	3386401	6.341
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Delaware"	"10"	55	774990	7.119
	"Leukemias"	"35011-35043"	"1999"	"1999"	"District of Columbia"	"11"	32	570213	5.800
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Florida"	"12"	1493	15759421	7.374
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Georgia"	"13"	451	8045965	6.940
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Hawaii"	"15"	65	1210300	5.390
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Idaho"	"16"	92	1275674	7.809
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Illinois"	"17"	979	12359020	8.184
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Indiana"	"18"	500	6044969	8.421
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Iowa"	"19"	266	2917634	7.793
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Kansas"	"20"	219	2678338	7.896
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Kentucky"	"21"	302	4018053	7.627
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Louisiana"	"22"	334	4460811	8.159
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Maine"	"23"	86	1266808	6.202
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Maryland"	"24"	346	5254509	7.199
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Massachusetts"	"25"	525	6317345	7.780
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Michigan"	"26"	739	9897116	7.674
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Minnesota"	"27"	436	4873481	9.074
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Mississippi"	"28"	211	2828408	7.834
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Missouri"	"29"	489	5561948	8.331
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Montana"	"30"	87	897507	9.158
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Nebraska"	"31"	158	1704764	8.578
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Nevada"	"32"	115	1934718	6.806
	"Leukemias"	"35011-35043"	"1999"	"1999"	"New Hampshire"	"33"	94	1222014	7.942
	"Leukemias"	"35011-35043"	"1999"	"1999"	"New Jersey"	"34"	709	8359592	8.201
	"Leukemias"	"35011-35043"	"1999"	"1999"	"New Mexico"	"35"	111	1808082	6.710
	"Leukemias"	"35011-35043"	"1999"	"1999"	"New York"	"36"	1435	18882725	7.487
	"Leukemias"	"35011-35043"	"1999"	"1999"	"North Carolina"	"37"	577	7949361	7.626
	"Leukemias"	"35011-35043"	"1999"	"1999"	"North Dakota"	"38"	64	644259	8.599
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Ohio"	"39"	932	11335454	7.969
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Oklahoma"	"40"	274	3437147	7.756
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Oregon"	"41"	252	3393941	7.222
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Pennsylvania"	"42"	1162	12263805	8.012
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Rhode Island"	"44"	78	1040402	6.731
	"Leukemias"	"35011-35043"	"1999"	"1999"	"South Carolina"	"45"	249	3974682	6.661
	"Leukemias"	"35011-35043"	"1999"	"1999"	"South Dakota"	"46"	74	750412	9.094
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Tennessee"	"47"	467	5638706	8.475
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Texas"	"48"	1187	20558220	7.012
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Utah"	"49"	135	2203482	8.275
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Vermont"	"50"	43	604683	6.902
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Virginia"	"51"	488	7000174	7.669
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Washington"	"53"	454	5842564	8.419
	"Leukemias"	"35011-35043"	"1999"	"1999"	"West Virginia"	"54"	177	1811799	8.481
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Wisconsin"	"55"	471	5332666	8.502
	"Leukemias"	"35011-35043"	"1999"	"1999"	"Wyoming"	"56"	39	491780	8.532
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Alabama"	"01"	316	4452173	6.964
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Alaska"	"02"	26	627963	8.462
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Arizona"	"04"	337	5160586	6.573
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Arkansas"	"05"	246	2678588	8.507
	"Leukemias"	"35011-35043"	"2000"	"2000"	"California"	"06"	2128	33987977	7.155
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Colorado"	"08"	262	4326921	7.416
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Connecticut"	"09"	284	3411777	7.617
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Delaware"	"10"	70	786373	8.751
	"Leukemias"	"35011-35043"	"2000"	"2000"	"District of Columbia"	"11"	38	572046	6.833
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Florida"	"12"	1503	16047515	7.310
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Georgia"	"13"	480	8227303	7.193
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Hawaii"	"15"	71	1213519	5.761
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Idaho"	"16"	91	1299430	7.701
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Illinois"	"17"	989	12434161	8.202
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Indiana"	"18"	488	6091866	8.132
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Iowa"	"19"	290	2929067	8.524
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Kansas"	"20"	227	2693681	7.924
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Kentucky"	"21"	304	4049021	7.601
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Louisiana"	"22"	358	4471885	8.666
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Maine"	"23"	99	1277072	6.914
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Maryland"	"24"	417	5311034	8.488
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Massachusetts"	"25"	508	6361104	7.477
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Michigan"	"26"	838	9952450	8.619
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Minnesota"	"27"	416	4933692	8.527
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Mississippi"	"28"	227	2848353	8.298
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Missouri"	"29"	457	5607285	7.705
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Montana"	"30"	85	903773	8.820
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Nebraska"	"31"	159	1713820	8.566
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Nevada"	"32"	152	2018741	8.749
	"Leukemias"	"35011-35043"	"2000"	"2000"	"New Hampshire"	"33"	91	1239882	7.539
	"Leukemias"	"35011-35043"	"2000"	"2000"	"New Jersey"	"34"	640	8430621	7.281
	"Leukemias"	"35011-35043"	"2000"	"2000"	"New Mexico"	"35"	113	1821204	6.700
	"Leukemias"	"35011-35043"	"2000"	"2000"	"New York"	"36"	1386	19001780	7.144
	"Leukemias"	"35011-35043"	"2000"	"2000"	"North Carolina"	"37"	568	8081614	7.366
	"Leukemias"	"35011-35043"	"2000"	"2000"	"North Dakota"	"38"	65	642023	8.577
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Ohio"	"39"	974	11363543	8.241
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Oklahoma"	"40"	299	3454365	8.356
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Oregon"	"41"	269	3429708	7.620
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Pennsylvania"	"42"	1123	12284173	7.671
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Rhode Island"	"44"	84	1050268	7.049
	"Leukemias"	"35011-35043"	"2000"	"2000"	"South Carolina"	"45"	280	4024223	7.295
	"Leukemias"	"35011-35043"	"2000"	"2000"	"South Dakota"	"46"	65	755844	7.579
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Tennessee"	"47"	479	5703719	8.565
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Texas"	"48"	1342	20944499	7.805
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Utah"	"49"	99	2244502	5.946
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Vermont"	"50"	45	609618	7.190
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Virginia"	"51"	496	7105817	7.722
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Washington"	"53"	434	5910512	7.936
	"Leukemias"	"35011-35043"	"2000"	"2000"	"West Virginia"	"54"	193	1807021	9.254
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Wisconsin"	"55"	459	5373999	8.191
	"Leukemias"	"35011-35043"	"2000"	"2000"	"Wyoming"	"56"	27	494300	5.876
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Alabama"	"01"	367	4467634	8.055
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Alaska"	"02"	22	633714	6.276
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Arizona"	"04"	383	5273477	7.294
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Arkansas"	"05"	234	2691571	8.135
	"Leukemias"	"35011-35043"	"2001"	"2001"	"California"	"06"	2156	34479458	7.097
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Colorado"	"08"	261	4425687	7.185
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Connecticut"	"09"	284	3432835	7.504
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Delaware"	"10"	78	795699	9.671
	"Leukemias"	"35011-35043"	"2001"	"2001"	"District of Columbia"	"11"	34	574504	6.070
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Florida"	"12"	1560	16356966	7.518
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Georgia"	"13"	515	8377038	7.640
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Hawaii"	"15"	77	1225948	6.024
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Idaho"	"16"	92	1319962	7.630
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Illinois"	"17"	1013	12488445	8.333
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Indiana"	"18"	510	6127760	8.421
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Iowa"	"19"	285	2931997	8.219
	"Leukemias"	"35011-35043"	"2001"	"2001"	"Kansas"	"20"	228	2702162	7.970
